,AnoMes,Municipio,Estado,Regiao,QT_PagadorPF,QT_PagadorPJ,QT_RecebedorPF,QT_RecebedorPJ
4742,202310,PALESTINA DE GOIÁS,GOIÁS,CENTRO-OESTE,29501,1788,18808,5136
4743,202310,VOTORANTIM,SÃO PAULO,SUDESTE,1869523,143319,1260770,283627
4744,202310,CAPISTRANO,CEARÁ,NORDESTE,240680,5541,175317,26977
4745,202310,SANTA CRUZ DO PIAUÍ,PIAUÍ,NORDESTE,62738,902,46324,5217
4746,202310,GUARAÍTA,GOIÁS,CENTRO-OESTE,15211,568,9801,1184
4747,202310,GUARATINGUETÁ,SÃO PAULO,SUDESTE,1562559,129317,1091520,364880
4748,202310,SILVIANÓPOLIS,MINAS GERAIS,SUDESTE,38931,2491,24480,5869
4749,202310,DOIS RIACHOS,ALAGOAS,NORDESTE,106263,1406,68182,3948
4750,202310,DIONÍSIO CERQUEIRA,SANTA CATARINA,SUL,136596,15598,78797,32865
4751,202310,PANCAS,ESPÍRITO SANTO,SUDESTE,178899,9699,109395,30923
4752,202310,PEROLÂNDIA,GOIÁS,CENTRO-OESTE,31815,1899,20827,5674
4753,202310,APODI,RIO GRANDE DO NORTE,NORDESTE,483986,17383,333394,71663
4754,202310,ESTRELA DE ALAGOAS,ALAGOAS,NORDESTE,120323,1235,76118,4046
4755,202310,NOVO BRASIL,GOIÁS,CENTRO-OESTE,30405,1246,23549,3463
4756,202310,DESCALVADO,SÃO PAULO,SUDESTE,330831,36577,202722,78471
4757,202310,MAJOR ISIDORO,ALAGOAS,NORDESTE,173407,3262,113764,12645
4758,202310,JAPARATINGA,ALAGOAS,NORDESTE,129021,6755,92964,15025
4759,202310,PONTE SERRADA,SANTA CATARINA,SUL,83039,6511,48755,20636
4760,202310,QUELUZ,SÃO PAULO,SUDESTE,114458,5458,75100,24442
4761,202310,CANITAR,SÃO PAULO,SUDESTE,67462,2874,39107,6237
4762,202310,ABDON BATISTA,SANTA CATARINA,SUL,12888,1385,7051,3294
4763,202310,MONTE APRAZÍVEL,SÃO PAULO,SUDESTE,237414,20281,155226,48637
4764,202310,JAMPRUCA,MINAS GERAIS,SUDESTE,45371,758,28236,3665
4765,202310,JOÃO DIAS,RIO GRANDE DO NORTE,NORDESTE,24871,34,17816,74
4766,202310,TRÊS RANCHOS,GOIÁS,CENTRO-OESTE,33446,2767,24245,6858
4767,202310,SOROCABA,SÃO PAULO,SUDESTE,10222428,1209310,7059006,2502178
4768,202310,PARANÁ,RIO GRANDE DO NORTE,NORDESTE,43912,313,32047,695
4769,202310,CARNAUBAL,CEARÁ,NORDESTE,142133,5710,100189,55300
4770,202310,IOMERÊ,SANTA CATARINA,SUL,15526,2598,8507,4090
4771,202310,IBIRÁ,SÃO PAULO,SUDESTE,122905,12650,78625,28904
4772,202310,ITAPIRAPUÃ,GOIÁS,CENTRO-OESTE,68547,6089,52457,13380
4773,202310,SÃO VICENTE,SÃO PAULO,SUDESTE,5974183,342684,4149668,736060
4774,202310,DAMOLÂNDIA,GOIÁS,CENTRO-OESTE,29029,2703,22775,5408
4775,202310,JANDUÍS,RIO GRANDE DO NORTE,NORDESTE,65174,1175,51891,4336
4776,202310,IPUEIRA,RIO GRANDE DO NORTE,NORDESTE,30805,386,22806,3323
4777,202310,SÃO RAFAEL,RIO GRANDE DO NORTE,NORDESTE,110082,1602,81400,8951
4778,202310,MUCURICI,ESPÍRITO SANTO,SUDESTE,65096,2806,39290,6856
4779,202310,ITAPEVA,SÃO PAULO,SUDESTE,1197871,116921,763037,245945
4780,202310,CALDAS BRANDÃO,PARAÍBA,NORDESTE,65790,1726,47722,9727
4781,202310,MIRAÍMA,CEARÁ,NORDESTE,154444,2060,114427,4344
4782,202310,TIRADENTES,MINAS GERAIS,SUDESTE,78514,15752,61295,24244
4783,202310,SANTO ANTÔNIO DE POSSE,SÃO PAULO,SUDESTE,325440,29992,192722,72044
4784,202310,ABAETÉ,MINAS GERAIS,SUDESTE,242515,17952,170837,54194
4785,202310,NOVO GAMA,GOIÁS,CENTRO-OESTE,1742622,81727,1254253,209213
4786,202310,SCHROEDER,SANTA CATARINA,SUL,163355,20947,97943,47191
4787,202310,MARAGOGI,ALAGOAS,NORDESTE,552182,44456,418116,101204
4788,202310,APUIARÉS,CEARÁ,NORDESTE,152907,3503,106590,14384
4789,202310,FRECHEIRINHA,CEARÁ,NORDESTE,144749,6706,154792,38359
4790,202310,OUVIDOR,GOIÁS,CENTRO-OESTE,71522,6576,43703,15292
4791,202310,RIBEIRÃO VERMELHO,MINAS GERAIS,SUDESTE,38848,2711,23794,7838
4792,202310,BORACÉIA,SÃO PAULO,SUDESTE,51545,4678,30993,10881
4793,202310,SÃO BERNARDINO,SANTA CATARINA,SUL,14949,1046,7248,2624
4794,202310,BARROSO,MINAS GERAIS,SUDESTE,185055,11850,121457,28241
4795,202310,HERVAL D'OESTE,SANTA CATARINA,SUL,182170,13386,108633,26413
4796,202310,LUISLÂNDIA,MINAS GERAIS,SUDESTE,62011,1437,38662,12373
4797,202310,ÁGUA LIMPA,GOIÁS,CENTRO-OESTE,18570,1356,13032,1890
4798,202310,ITAIÓPOLIS,SANTA CATARINA,SUL,138832,10597,78550,26313
4799,202310,ORIENTE,SÃO PAULO,SUDESTE,70197,4910,41123,7992
4800,202310,MONTEIRO LOBATO,SÃO PAULO,SUDESTE,41297,3628,28097,7368
4801,202310,LUIZ ALVES,SANTA CATARINA,SUL,98241,13237,56690,37300
4802,202310,SANTIAGO DO SUL,SANTA CATARINA,SUL,7767,449,3826,923
4803,202310,ANITÁPOLIS,SANTA CATARINA,SUL,18893,2666,12460,5547
4804,202310,JESÚPOLIS,GOIÁS,CENTRO-OESTE,22983,1177,14336,2574
4805,202310,JUVENÍLIA,MINAS GERAIS,SUDESTE,70406,1441,42524,2863
4806,202310,BRAÚNA,SÃO PAULO,SUDESTE,53723,2841,30585,7156
4807,202310,PIRATUBA,SANTA CATARINA,SUL,33496,7213,19139,18821
4808,202310,BOTELHOS,MINAS GERAIS,SUDESTE,114511,10101,68943,28760
4809,202310,BURITI ALEGRE,GOIÁS,CENTRO-OESTE,116655,9911,75084,25491
4810,202310,INDIANA,SÃO PAULO,SUDESTE,55574,4308,35740,7753
4811,202310,TURURU,CEARÁ,NORDESTE,180033,2695,134154,8244
4812,202310,IGUATU,CEARÁ,NORDESTE,1363068,54216,1048129,215894
4813,202310,JACAREÍ,SÃO PAULO,SUDESTE,3546103,274616,2426002,524053
4814,202310,MERCÊS,MINAS GERAIS,SUDESTE,58327,3810,42060,11090
4815,202310,AVELINÓPOLIS,GOIÁS,CENTRO-OESTE,26965,1781,18262,2248
4816,202310,PASSO DE CAMARAGIBE,ALAGOAS,NORDESTE,195937,5533,131429,10296
4817,202310,OSVALDO CRUZ,SÃO PAULO,SUDESTE,312849,32108,203266,78596
4818,202310,MATUTINA,MINAS GERAIS,SUDESTE,23773,1210,14784,2881
4819,202310,OLHO D'ÁGUA DAS FLORES,ALAGOAS,NORDESTE,254199,10984,168903,38501
4820,202310,PRESIDENTE NEREU,SANTA CATARINA,SUL,9232,1080,5313,2504
4821,202310,VIÇOSA DO CEARÁ,CEARÁ,NORDESTE,547497,11809,384529,51033
4822,202310,NUPORANGA,SÃO PAULO,SUDESTE,71321,8357,43638,18579
4823,202310,PIMENTA,MINAS GERAIS,SUDESTE,65239,5653,41387,18515
4824,202310,SÃO MIGUEL DOS MILAGRES,ALAGOAS,NORDESTE,132207,13054,94128,23256
4825,202310,ÁGUAS FORMOSAS,MINAS GERAIS,SUDESTE,219446,10038,139818,28631
4826,202310,TAQUARAL,SÃO PAULO,SUDESTE,28573,1591,16738,3568
4827,202310,MANTENÓPOLIS,ESPÍRITO SANTO,SUDESTE,127314,6908,81789,21710
4828,202310,DOUTOR SEVERIANO,RIO GRANDE DO NORTE,NORDESTE,62215,1012,51666,5630
4829,202310,JARAGUÁ DO SUL,SANTA CATARINA,SUL,1880033,282562,1149486,653686
4830,202310,CURRAIS NOVOS,RIO GRANDE DO NORTE,NORDESTE,655680,32368,473980,102227
4831,202310,MACAU,RIO GRANDE DO NORTE,NORDESTE,540252,16768,369356,53475
4832,202310,PIRES FERREIRA,CEARÁ,NORDESTE,77215,1892,58069,4801
4833,202310,GUAÍRA,SÃO PAULO,SUDESTE,570347,62945,670942,265002
4834,202310,BARRETOS,SÃO PAULO,SUDESTE,1869846,188268,1219194,394083
4835,202310,FRUTAL,MINAS GERAIS,SUDESTE,713261,75239,504881,190004
4836,202310,MAZAGÃO,AMAPÁ,NORTE,238789,7140,166969,18091
4837,202310,MOMBAÇA,CEARÁ,NORDESTE,369654,10910,268800,43239
4838,202310,BAIXIO,CEARÁ,NORDESTE,54749,1420,36731,2854
4839,202310,BERNARDINO BATISTA,PARAÍBA,NORDESTE,32896,800,21208,2806
4840,202310,MONTE CASTELO,SANTA CATARINA,SUL,65875,5293,38668,13342
4841,202310,IGREJA NOVA,ALAGOAS,NORDESTE,198383,1949,123195,5408
4842,202310,BOM JESUS DOS PERDÕES,SÃO PAULO,SUDESTE,307491,29545,211468,48411
4843,202310,LOURDES,SÃO PAULO,SUDESTE,18887,806,10952,2876
4844,202310,CÁSSIA DOS COQUEIROS,SÃO PAULO,SUDESTE,24148,2335,14054,3140
4845,202310,RINÓPOLIS,SÃO PAULO,SUDESTE,103326,7611,57543,16083
4846,202310,BELO MONTE,ALAGOAS,NORDESTE,62953,946,39744,2353
4847,202310,ANADIA,ALAGOAS,NORDESTE,168326,2748,110316,9926
4848,202310,BARRA D'ALCÂNTARA,PIAUÍ,NORDESTE,37120,888,28287,2452
4849,202310,PIRAPOZINHO,SÃO PAULO,SUDESTE,295598,25596,189907,63591
4850,202310,DIVISA ALEGRE,MINAS GERAIS,SUDESTE,111725,3828,83445,12144
4851,202310,SANTO ANDRÉ,SÃO PAULO,SUDESTE,9685641,980785,6644502,1835709
4852,202310,BARRINHA,SÃO PAULO,SUDESTE,548972,44123,315384,81437
4853,202310,TUBARÃO,SANTA CATARINA,SUL,1173808,206986,753343,505829
4854,202310,ANITA GARIBALDI,SANTA CATARINA,SUL,48294,3964,28996,10013
4855,202310,SÃO JOÃO DA BALIZA,RORAIMA,NORTE,92792,5797,59139,17017
4856,202310,ADELÂNDIA,GOIÁS,CENTRO-OESTE,22410,893,17346,2163
4857,202310,ITAÍ,SÃO PAULO,SUDESTE,258228,21904,156347,52909
4858,202310,VOTUPORANGA,SÃO PAULO,SUDESTE,1070657,121746,716779,338537
4859,202310,LAGOA D'ANTA,RIO GRANDE DO NORTE,NORDESTE,62748,739,48055,4206
4860,202310,AREIAS,SÃO PAULO,SUDESTE,35413,1638,22875,3511
4861,202310,PORTO DOS GAÚCHOS,MATO GROSSO,CENTRO-OESTE,63167,5760,35110,17402
4862,202310,PONTES GESTAL,SÃO PAULO,SUDESTE,25416,2344,15600,3845
4863,202310,NOVA VENEZA,SANTA CATARINA,SUL,124196,14902,70118,122864
4864,202310,ITAQUAQUECETUBA,SÃO PAULO,SUDESTE,6156923,360601,4233366,751274
4865,202310,GUARACIABA DO NORTE,CEARÁ,NORDESTE,382807,17488,277590,51852
4866,202310,PEDRALVA,MINAS GERAIS,SUDESTE,74963,40954,46363,143255
4867,202310,TRABIJU,SÃO PAULO,SUDESTE,15915,1121,9571,2457
4868,202310,PUREZA,RIO GRANDE DO NORTE,NORDESTE,98360,1790,66816,5740
4869,202310,JARDINÓPOLIS,SANTA CATARINA,SUL,11863,1208,5793,2005
4870,202310,ARARENDÁ,CEARÁ,NORDESTE,100274,1960,68133,10143
4871,202310,CAMPO BELO,MINAS GERAIS,SUDESTE,469265,51846,325601,121311
4872,202310,ACARAPE,CEARÁ,NORDESTE,218543,4910,152274,14751
4873,202310,AGUAÍ,SÃO PAULO,SUDESTE,389723,25449,234638,64622
4874,202310,COLÍDER,MATO GROSSO,CENTRO-OESTE,399167,43477,244642,129776
4875,202310,IBATÉ,SÃO PAULO,SUDESTE,444469,37183,281875,73134
4876,202310,BORDA DA MATA,MINAS GERAIS,SUDESTE,134640,14761,89350,29343
4877,202310,CAPINÓPOLIS,MINAS GERAIS,SUDESTE,192346,12997,120097,30795
4878,202310,SÃO JOSÉ DO RIO PARDO,SÃO PAULO,SUDESTE,513271,57318,336242,117544
4879,202310,SANTANA DE PIRAPAMA,MINAS GERAIS,SUDESTE,42197,1383,29899,3087
4880,202310,ITARUMÃ,GOIÁS,CENTRO-OESTE,69471,4851,43386,15567
4881,202310,SÃO SEBASTIÃO DO OESTE,MINAS GERAIS,SUDESTE,65980,4696,40599,14796
4882,202310,MORRO DA FUMAÇA,SANTA CATARINA,SUL,189285,23742,113687,42446
4883,202310,JACUPIRANGA,SÃO PAULO,SUDESTE,227998,13719,139904,29524
4884,202310,ALTO BELA VISTA,SANTA CATARINA,SUL,7866,922,4824,1808
4885,202310,ITATINGA,SÃO PAULO,SUDESTE,227983,17573,131807,34711
4886,202310,BRAÇO DO TROMBUDO,SANTA CATARINA,SUL,22571,2707,14603,6083
4887,202310,SANTA BÁRBARA DO LESTE,MINAS GERAIS,SUDESTE,64894,3168,42352,9459
4888,202310,TOCANTINS,MINAS GERAIS,SUDESTE,149355,18620,98876,30065
4889,202310,TEREZÓPOLIS DE GOIÁS,GOIÁS,CENTRO-OESTE,107348,9661,79964,20340
4890,202310,MACAPÁ,AMAPÁ,NORTE,11104103,569977,8352648,1325968
4891,202310,SANTA HELENA,SANTA CATARINA,SUL,11756,1086,5726,3550
4892,202310,ITAPOÁ,SANTA CATARINA,SUL,269602,59682,164674,131057
4893,202310,FERNANDÓPOLIS,SÃO PAULO,SUDESTE,780913,89639,548604,219796
4894,202310,PIRES DO RIO,GOIÁS,CENTRO-OESTE,374845,30826,257425,84983
4895,202310,CANAS,SÃO PAULO,SUDESTE,56063,4969,36809,7890
4896,202310,ITUVERAVA,SÃO PAULO,SUDESTE,501914,41967,327720,98233
4897,202310,ALFREDO CHAVES,ESPÍRITO SANTO,SUDESTE,107027,16790,67801,32532
4898,202310,LARANJAL DO JARI,AMAPÁ,NORTE,896574,24766,615280,81498
4899,202310,SÃO JOSÉ DO CEDRO,SANTA CATARINA,SUL,83038,10471,49996,26850
4900,202310,SANTA CRUZ DA CONCEIÇÃO,SÃO PAULO,SUDESTE,44419,4763,27037,10843
4901,202310,AMONTADA,CEARÁ,NORDESTE,461106,15901,355018,57274
4902,202310,INDAIAL,SANTA CATARINA,SUL,630582,95164,381148,293700
4903,202310,SÃO PEDRO DOS FERROS,MINAS GERAIS,SUDESTE,68499,2631,40600,6099
4904,202310,SÃO JOSÉ DA LAJE,ALAGOAS,NORDESTE,249389,5004,162567,31053
4905,202310,SALES OLIVEIRA,SÃO PAULO,SUDESTE,118387,12641,73699,25865
4906,202310,NOVA VENÉCIA,ESPÍRITO SANTO,SUDESTE,607778,45150,379981,151232
4907,202310,DAVINÓPOLIS,GOIÁS,CENTRO-OESTE,15225,1907,9164,3858
4908,202310,BILAC,SÃO PAULO,SUDESTE,76150,7738,48071,21220
4909,202310,PEDRO DE TOLEDO,SÃO PAULO,SUDESTE,128872,5762,79998,11961
4910,202310,BLUMENAU,SANTA CATARINA,SUL,3963967,555537,2466618,1304264
4911,202310,SÃO JOÃO BATISTA,SANTA CATARINA,SUL,297034,36265,196461,77836
4912,202310,BONFIM,RORAIMA,NORTE,86487,5362,59137,23998
4913,202310,GUATAMBÚ,SANTA CATARINA,SUL,49846,6241,28674,9685
4914,202310,RIACHO DE SANTANA,RIO GRANDE DO NORTE,NORDESTE,36406,464,24776,1273
4915,202310,PLANALTO,SÃO PAULO,SUDESTE,53731,4004,32929,9585
4916,202310,PINDORAMA,SÃO PAULO,SUDESTE,159054,13629,99077,26510
4917,202310,GUATAPARÁ,SÃO PAULO,SUDESTE,82161,5768,52822,10600
4918,202310,BOTUCATU,SÃO PAULO,SUDESTE,1979698,222191,1299896,643117
4919,202310,SOLONÓPOLE,CEARÁ,NORDESTE,168272,8476,122686,29735
4920,202310,NOVA BANDEIRANTES,MATO GROSSO,CENTRO-OESTE,124064,11587,74206,30692
4921,202310,CAFELÂNDIA,SÃO PAULO,SUDESTE,215126,17531,129423,41423
4922,202310,NOVA INDEPENDÊNCIA,SÃO PAULO,SUDESTE,49111,3334,28379,10489
4923,202310,CONCEIÇÃO DO RIO VERDE,MINAS GERAIS,SUDESTE,97047,5965,62922,14420
4924,202310,MONTE ALEGRE,RIO GRANDE DO NORTE,NORDESTE,236621,6614,177022,28098
4925,202310,UIRAMUTÃ,RORAIMA,NORTE,27616,2643,15925,4017
4926,202310,PARAPUÃ,SÃO PAULO,SUDESTE,113240,9210,63774,16264
4927,202310,BARRA DO CHAPÉU,SÃO PAULO,SUDESTE,48586,1865,27020,4346
4928,202310,MONTE DAS GAMELEIRAS,RIO GRANDE DO NORTE,NORDESTE,25714,583,17149,1808
4929,202310,COQUEIRO SECO,ALAGOAS,NORDESTE,82064,1191,53688,3502
4930,202310,GUAIÇARA,SÃO PAULO,SUDESTE,155659,10222,97434,23319
4931,202310,PONTE ALTA,SANTA CATARINA,SUL,39290,2458,22992,4035
4932,202310,GOVERNADOR DIX-SEPT ROSADO,RIO GRANDE DO NORTE,NORDESTE,168240,4025,109971,10358
4933,202310,MATA GRANDE,ALAGOAS,NORDESTE,203874,2657,151593,10167
4934,202310,CAICÓ,RIO GRANDE DO NORTE,NORDESTE,1136434,51865,844418,268500
4935,202310,TURIÚBA,SÃO PAULO,SUDESTE,16073,823,10507,1785
4936,202310,GUZOLÂNDIA,SÃO PAULO,SUDESTE,43339,1983,27744,3733
4937,202310,IBICARÉ,SANTA CATARINA,SUL,18556,2159,10720,3250
4938,202310,IBARETAMA,CEARÁ,NORDESTE,162791,2195,115392,8886
4939,202310,CARANDAÍ,MINAS GERAIS,SUDESTE,177159,10363,114749,25213
4940,202310,RIBEIRÃO DOS ÍNDIOS,SÃO PAULO,SUDESTE,16751,839,11142,2067
4941,202310,PONGAÍ,SÃO PAULO,SUDESTE,27441,1864,18659,4248
4942,202310,PEDRA BRANCA DO AMAPARI,AMAPÁ,NORTE,153602,6883,100847,13379
4943,202310,PAULO LOPES,SANTA CATARINA,SUL,81652,13001,54911,30003
4944,202310,SÃO JOSÉ DO CAMPESTRE,RIO GRANDE DO NORTE,NORDESTE,154065,4030,117251,13520
4945,202310,RIOLÂNDIA,SÃO PAULO,SUDESTE,100448,4863,61590,15415
4946,202310,BARUERI,SÃO PAULO,SUDESTE,5439212,7493787,3621731,38181323
4947,202310,ITAPURA,SÃO PAULO,SUDESTE,52868,3252,31745,5796
4948,202310,EQUADOR,RIO GRANDE DO NORTE,NORDESTE,81234,2239,55469,9722
4949,202310,LAJES PINTADAS,RIO GRANDE DO NORTE,NORDESTE,59939,865,40869,2173
4950,202310,BARRA BONITA,SÃO PAULO,SUDESTE,411173,37768,264909,79300
4951,202310,MASSAPÊ,CEARÁ,NORDESTE,383609,10793,274056,37066
4952,202310,CONQUISTA,MINAS GERAIS,SUDESTE,67663,3501,42431,9033
4953,202310,ITAJAÍ,SANTA CATARINA,SUL,3490800,698398,2276213,1434640
4954,202310,PAINS,MINAS GERAIS,SUDESTE,60174,6649,35146,15161
4955,202310,SANTA ERNESTINA,SÃO PAULO,SUDESTE,72705,4754,42437,10611
4956,202310,LEME DO PRADO,MINAS GERAIS,SUDESTE,51302,1694,30925,6925
4957,202310,ARAÇU,GOIÁS,CENTRO-OESTE,41186,3030,30764,6347
4958,202310,CANTÁ,RORAIMA,NORTE,134412,4888,85528,15322
4959,202310,MARIBONDO,ALAGOAS,NORDESTE,164266,5407,121113,14269
4960,202310,OURO VERDE,SANTA CATARINA,SUL,13991,834,6954,2231
4961,202310,PROMISSÃO,SÃO PAULO,SUDESTE,493108,33034,306716,68461
4962,202310,DESTERRO DO MELO,MINAS GERAIS,SUDESTE,16418,754,14332,1269
4963,202310,CHAVAL,CEARÁ,NORDESTE,125629,2554,88294,8084
4964,202310,ITÁ,SANTA CATARINA,SUL,53214,6890,27925,13704
4965,202310,SANTO ANTÔNIO DA BARRA,GOIÁS,CENTRO-OESTE,50527,4213,36063,6905
4966,202310,LAURENTINO,SANTA CATARINA,SUL,47230,7811,26508,14743
4967,202310,CONGONHAL,MINAS GERAIS,SUDESTE,80799,10108,57581,23408
4968,202310,NOVA ALIANÇA,SÃO PAULO,SUDESTE,64928,6109,42275,12814
4969,202310,SALETE,SANTA CATARINA,SUL,51679,7446,27406,15461
4970,202310,POTENGI,CEARÁ,NORDESTE,92330,1270,73386,4783
4971,202310,JAGUARIBE,CEARÁ,NORDESTE,430836,16006,321399,51206
4972,202310,PEDRA PRETA,RIO GRANDE DO NORTE,NORDESTE,31057,332,24310,1095
4973,202310,CHÃ PRETA,ALAGOAS,NORDESTE,69032,1251,43598,2775
4974,202310,JACINTO MACHADO,SANTA CATARINA,SUL,77295,5437,41154,18329
4975,202310,PALESTINA,SÃO PAULO,SUDESTE,110886,7186,70125,19168
4976,202310,SANTA HELENA DE MINAS,MINAS GERAIS,SUDESTE,53545,1126,33383,3249
4977,202310,CLEMENTINA,SÃO PAULO,SUDESTE,87823,4764,53610,11563
4978,202310,PIAÇABUÇU,ALAGOAS,NORDESTE,235403,5808,189173,19563
4979,202310,ALAGOA,MINAS GERAIS,SUDESTE,15549,1119,11229,3463
4980,202310,FIRMINÓPOLIS,GOIÁS,CENTRO-OESTE,97386,7913,77568,19143
4981,202310,PLANALTO ALEGRE,SANTA CATARINA,SUL,16468,1820,8382,4176
4982,202310,ANGELINA,SANTA CATARINA,SUL,22160,2513,14133,5482
4983,202310,PEDRA BRANCA,CEARÁ,NORDESTE,393131,11203,276227,41598
4984,202310,SÃO ROQUE,SÃO PAULO,SUDESTE,1049253,108803,679700,233859
4985,202310,SIMOLÂNDIA,GOIÁS,CENTRO-OESTE,84526,6069,56475,18839
4986,202310,SANTO ANTÔNIO DO DESCOBERTO,GOIÁS,CENTRO-OESTE,1125783,42442,826960,123992
4987,202310,SANTA ISABEL,SÃO PAULO,SUDESTE,787499,60500,527389,169023
4988,202310,GALILÉIA,MINAS GERAIS,SUDESTE,75017,2985,47847,10865
4989,202310,JOAQUIM GOMES,ALAGOAS,NORDESTE,193123,2980,137213,7002
4990,202310,JARDIM DO SERIDÓ,RIO GRANDE DO NORTE,NORDESTE,121732,5723,105490,16170
4991,202310,COCAL DO SUL,SANTA CATARINA,SUL,160185,19147,92264,42529
4992,202310,JAGUARIBARA,CEARÁ,NORDESTE,148618,3593,105896,14166
4993,202310,SANTANA DO PARAÍSO,MINAS GERAIS,SUDESTE,531967,32247,360480,66563
4994,202310,CRUZÍLIA,MINAS GERAIS,SUDESTE,113077,10484,79694,28112
4995,202310,BALNEÁRIO ARROIO DO SILVA,SANTA CATARINA,SUL,130317,11885,83595,31624
4996,202310,TAQUARITUBA,SÃO PAULO,SUDESTE,250849,22951,165388,55160
4997,202310,SUL BRASIL,SANTA CATARINA,SUL,10808,765,5961,1067
4998,202310,LAGES,SANTA CATARINA,SUL,1915198,195417,1216632,441750
4999,202310,LINDÓIA,SÃO PAULO,SUDESTE,65413,6668,44762,18998
5000,202310,ÁGUAS MORNAS,SANTA CATARINA,SUL,40095,6318,25737,13217
5001,202310,TAQUARAÇU DE MINAS,MINAS GERAIS,SUDESTE,35036,2109,23102,3627
5002,202310,BOA VIAGEM,CEARÁ,NORDESTE,557259,15414,412388,50203
5003,202310,RIO FORTUNA,SANTA CATARINA,SUL,22072,4189,12797,10525
5004,202310,ARAGUAIANA,MATO GROSSO,CENTRO-OESTE,35541,1981,21919,6362
5005,202310,BALNEÁRIO CAMBORIÚ,SANTA CATARINA,SUL,2002523,628171,1317543,1575988
5006,202310,AÇU,RIO GRANDE DO NORTE,NORDESTE,962823,37986,694923,121879
5007,202310,MILHÃ,CEARÁ,NORDESTE,125035,4306,90101,15866
5008,202310,PACAEMBU,SÃO PAULO,SUDESTE,115897,5886,74799,16086
5009,202310,NOVA CANAÃ PAULISTA,SÃO PAULO,SUDESTE,15029,656,9585,1254
5010,202310,BOM JESUS DO OESTE,SANTA CATARINA,SUL,9530,1118,4750,1565
5011,202310,PEDRO AVELINO,RIO GRANDE DO NORTE,NORDESTE,92908,2110,65703,6008
5012,202310,ALTO PARAGUAI,MATO GROSSO,CENTRO-OESTE,122204,5125,66361,15056
5013,202310,JARDIM,CEARÁ,NORDESTE,300871,4253,209161,20574
5014,202310,GUARDA-MOR,MINAS GERAIS,SUDESTE,67656,5210,38428,14818
5015,202310,ASPÁSIA,SÃO PAULO,SUDESTE,15695,853,9126,1214
5016,202310,FLORÍNEA,SÃO PAULO,SUDESTE,34283,2488,19783,4788
5017,202310,JOÃO CÂMARA,RIO GRANDE DO NORTE,NORDESTE,550956,24052,415228,70434
5018,202310,MIRASSOL,SÃO PAULO,SUDESTE,759055,96883,521096,184225
5019,202310,BRAGANÇA PAULISTA,SÃO PAULO,SUDESTE,2400892,251906,1629323,477227
5020,202310,COROADOS,SÃO PAULO,SUDESTE,59137,7040,38723,11337
5021,202310,SALTINHO,SÃO PAULO,SUDESTE,90605,10616,68019,20693
5022,202310,GRÃO MOGOL,MINAS GERAIS,SUDESTE,151173,5711,95384,16206
5023,202310,ITAPEMA,SANTA CATARINA,SUL,929137,188940,596923,340123
5024,202310,JACUÍPE,ALAGOAS,NORDESTE,69491,654,49475,1709
5025,202310,IEPÊ,SÃO PAULO,SUDESTE,82962,6628,50404,14821
5026,202310,TAUÁ,CEARÁ,NORDESTE,693817,27344,505859,122214
5027,202310,SOBRÁLIA,MINAS GERAIS,SUDESTE,41965,832,28225,3963
5028,202310,PALMEIRA DOS ÍNDIOS,ALAGOAS,NORDESTE,884168,37540,610207,101642
5029,202310,TRIUNFO POTIGUAR,RIO GRANDE DO NORTE,NORDESTE,49604,1238,33385,3165
5030,202310,BREJO SANTO,CEARÁ,NORDESTE,501196,14708,351215,77034
5031,202310,BRÁS PIRES,MINAS GERAIS,SUDESTE,31719,1220,26841,4349
5032,202310,MESSIAS TARGINO,RIO GRANDE DO NORTE,NORDESTE,57724,1419,45847,4075
5033,202310,MACAÍBA,RIO GRANDE DO NORTE,NORDESTE,1154763,42773,850457,116689
5034,202310,RIO PRETO,MINAS GERAIS,SUDESTE,35175,1527,25003,4086
5035,202310,OURINHOS,SÃO PAULO,SUDESTE,1411166,149420,939491,367079
5036,202310,FRANCISCÓPOLIS,MINAS GERAIS,SUDESTE,42948,949,26843,3599
5037,202310,CONSELHEIRO LAFAIETE,MINAS GERAIS,SUDESTE,1461427,114448,1003440,269629
5038,202310,ORLEANS,SANTA CATARINA,SUL,201352,31933,119713,57047
5039,202310,FREI GASPAR,MINAS GERAIS,SUDESTE,51507,1774,35420,6893
5040,202310,SANTO EXPEDITO,SÃO PAULO,SUDESTE,30134,1361,16689,3423
5041,202310,SANTA MARIA DA SERRA,SÃO PAULO,SUDESTE,65873,5120,39994,10002
5042,202310,BALNEÁRIO PIÇARRAS,SANTA CATARINA,SUL,324788,55981,204090,127807
5043,202310,BADY BASSITT,SÃO PAULO,SUDESTE,260178,38418,180288,67610
5044,202310,BARREIRA,CEARÁ,NORDESTE,301257,10967,229286,20519
5045,202310,BARRA VELHA,SANTA CATARINA,SUL,458454,75002,301460,174645
5046,202310,INHUMAS,GOIÁS,CENTRO-OESTE,702825,69056,548059,187035
5047,202310,MARIA DA FÉ,MINAS GERAIS,SUDESTE,113015,7671,72664,15269
5048,202310,ITAJÁ,GOIÁS,CENTRO-OESTE,58414,3432,34862,10104
5049,202310,PIRANHAS,ALAGOAS,NORDESTE,323321,15802,234390,41131
5050,202310,SANTO ANTÔNIO,RIO GRANDE DO NORTE,NORDESTE,274118,7779,231284,38945
